#origin_as|region|country|as_type|use_selective|selective_prefixes|selective_neighbors|selective_proportion|median_intensity
197047|ripencc|DE|hosting|False|0|0|0.00|1.00
197048|ripencc|PL|business|False|0|0|0.00|1.00
197049|ripencc|PL|isp|False|0|0|0.00|1.00
197050|ripencc|BG|isp|False|0|0|0.00|1.00
197051|ripencc|RU|none|False|0|0|0.00|1.00
197052|ripencc|RU|isp|False|0|0|0.00|1.00
197053|ripencc|BG|none|False|0|0|0.00|1.00
197055|ripencc|BG|business|False|0|0|0.00|1.00
197056|ripencc|FR|none|False|0|0|0.00|1.00
197057|ripencc|PL|none|False|0|0|0.00|1.00
197058|ripencc|UA|isp|True|4|2|0.00|1.00
197059|ripencc|CZ|none|False|0|0|0.00|1.00
197060|ripencc|EE|hosting|False|0|0|0.00|1.00
197061|ripencc|CH|none|False|0|0|0.00|1.00
197062|ripencc|RU|hosting|False|0|0|0.00|1.00
197063|ripencc|DE|isp|True|2|2|1.00|0.50
197064|ripencc|PL|isp|False|0|0|0.00|1.00
197065|ripencc|RO|business|False|0|0|0.00|1.00
197067|ripencc|UA|business|False|0|0|0.00|1.00
197068|ripencc|RU|none|True|3|3|0.00|1.00
197069|ripencc|BG|business|False|0|0|0.00|1.00
197070|ripencc|RU|none|False|0|0|0.00|1.00
197071|ripencc|DE|hosting|True|14|3|0.85|0.33
197072|ripencc|PL|none|False|0|0|0.00|1.00
197073|ripencc|UA|isp|False|0|0|0.00|1.00
197074|ripencc|RU|isp|False|0|0|0.00|1.00
197075|ripencc|IT|isp|False|0|0|0.00|1.00
197076|ripencc|FR|none|False|0|0|0.00|1.00
197077|ripencc|ES|none|False|0|0|0.00|1.00
197078|ripencc|RU|isp|True|2|2|0.02|1.00
197079|ripencc|KZ|hosting|False|0|0|0.00|1.00
197080|ripencc|RU|hosting|False|0|0|0.00|1.00
197081|ripencc|FR|business|False|0|0|0.00|1.00
197082|ripencc|AT|business|False|0|0|0.00|1.00
197083|ripencc|CZ|business|False|0|0|0.00|1.00
197084|ripencc|RU|none|False|0|0|0.00|1.00
197085|ripencc|GB|business|True|2|2|0.00|1.00
197086|ripencc|BG|business|True|1|1|0.50|1.00
197087|ripencc|PL|business|False|0|0|0.00|1.00
197090|ripencc|NO|none|True|6|2|0.64|0.50
197091|ripencc|PL|isp|True|3|3|1.00|0.60
197092|ripencc|RU|none|False|0|0|0.00|1.00
197093|ripencc|PL|business|False|0|0|0.00|1.00
197094|ripencc|JE|none|False|0|0|0.00|1.00
197095|ripencc|DE|none|False|0|0|0.00|1.00
197097|ripencc|RU|business|False|0|0|0.00|1.00
197099|ripencc|PL|isp|False|0|0|0.00|1.00
197100|ripencc|ES|isp|False|0|0|0.00|1.00
197101|ripencc|GB|none|False|0|0|0.00|1.00
197102|ripencc|BG|none|False|0|0|0.00|1.00
197103|ripencc|MT|none|False|0|0|0.00|1.00
197104|ripencc|GB|business|False|0|0|0.00|1.00
197105|ripencc|PL|business|False|0|0|0.00|1.00
197106|ripencc|US|business|False|0|0|0.00|1.00
197107|ripencc|GB|hosting|True|3|1|0.10|1.00
197109|ripencc|ES|none|False|0|0|0.00|1.00
197111|ripencc|PL|business|False|0|0|0.00|1.00
197112|ripencc|HU|hosting|True|7|2|1.00|0.50
197113|ripencc|PL|isp|False|0|0|0.00|1.00
197114|ripencc|FR|hosting|False|0|0|0.00|1.00
197115|ripencc|FI|business|False|0|0|0.00|1.00
197116|ripencc|SE|business|False|0|0|0.00|1.00
197117|ripencc|LV|none|False|0|0|0.00|1.00
197118|ripencc|KG|none|True|1|1|0.50|1.00
197119|ripencc|KG|education|False|0|0|0.00|1.00
197120|ripencc|RU|isp|False|0|0|0.00|1.00
197121|ripencc|GR|none|False|0|0|0.00|1.00
197122|ripencc|GB|business|False|0|0|0.00|1.00
197123|ripencc|DK|none|False|0|0|0.00|1.00
197124|ripencc|PL|business|False|0|0|0.00|1.00
197125|ripencc|UA|isp|False|0|0|0.00|1.00
197126|ripencc|IT|none|True|4|2|1.00|0.50
197127|ripencc|DE|none|False|0|0|0.00|1.00
197128|ripencc|UA|none|False|0|0|0.00|1.00
197129|ripencc|UA|isp|False|0|0|0.00|1.00
197130|ripencc|TR|none|False|0|0|0.00|1.00
197131|ripencc|UA|isp|False|0|0|0.00|1.00
197132|ripencc|NL|none|False|0|0|0.00|1.00
197133|ripencc|FR|hosting|True|10|12|0.70|0.85
197134|ripencc|RO|business|False|0|0|0.00|1.00
197135|ripencc|PL|business|False|0|0|0.00|1.00
197136|ripencc|PL|government|False|0|0|0.00|1.00
197138|ripencc|FR|business|True|1|1|0.50|1.00
197140|ripencc|RU|hosting|True|1|1|0.50|1.00
197142|ripencc|PL|business|False|0|0|0.00|1.00
197144|ripencc|CZ|isp|False|0|0|0.00|1.00
197145|ripencc|RU|none|False|0|0|0.00|1.00
197148|ripencc|HU|none|False|0|0|0.00|1.00
197149|ripencc|FR|none|False|0|0|0.00|1.00
197150|ripencc|RU|government|False|0|0|0.00|1.00
197152|ripencc|UA|business|False|0|0|0.00|1.00
197153|ripencc|RU|business|False|0|0|0.00|1.00
197154|ripencc|PL|hosting|False|0|0|0.00|1.00
197155|ripencc|PL|hosting|True|10|2|0.95|0.80
197156|ripencc|NL|isp|False|0|0|0.00|1.00
197157|ripencc|DE|hosting|False|0|0|0.00|1.00
197158|ripencc|UA|none|False|0|0|0.00|1.00
197159|ripencc|UA|isp|False|0|0|0.00|1.00
197160|ripencc|DE|business|False|0|0|0.00|1.00
197161|ripencc|FR|hosting|False|0|0|0.00|1.00
197162|ripencc|PL|isp|True|3|2|1.00|0.50
197163|ripencc|RU|isp|False|0|0|0.00|1.00
197164|ripencc|DE|hosting|False|0|0|0.00|1.00
197167|ripencc|AL|none|True|5|3|0.88|0.67
197169|ripencc|RU|business|True|2|2|0.00|1.00
197171|ripencc|UA|business|False|0|0|0.00|1.00
197172|ripencc|UA|isp|False|0|0|0.00|1.00
197174|ripencc|NL|none|False|0|0|0.00|1.00
197175|ripencc|UA|business|False|0|0|0.00|1.00
197177|ripencc|PL|isp|False|0|0|0.00|1.00
197181|ripencc|PL|isp|False|0|0|0.00|1.00
197182|ripencc|GB|none|False|0|0|0.00|1.00
197184|ripencc|BG|isp|True|5|1|0.27|1.00
197185|ripencc|RU|isp|False|0|0|0.00|1.00
197186|ripencc|PL|isp|False|0|0|0.00|1.00
197187|ripencc|PL|business|False|0|0|0.00|1.00
197189|ripencc|GR|none|False|0|0|0.00|1.00
197190|ripencc|DK|hosting|False|0|0|0.00|1.00
197191|ripencc|FI|none|False|0|0|0.00|1.00
197192|ripencc|UA|isp|False|0|0|0.00|1.00
197193|ripencc|RU|business|False|0|0|0.00|1.00
197194|ripencc|SE|none|False|0|0|0.00|1.00
197197|ripencc|CZ|isp|False|0|0|0.00|1.00
197198|ripencc|AT|business|False|0|0|0.00|1.00
197199|ripencc|RU|none|False|0|0|0.00|1.00
197200|ripencc|RU|none|False|0|0|0.00|1.00
197201|ripencc|PL|isp|False|0|0|0.00|1.00
197202|ripencc|DE|business|False|0|0|0.00|1.00
197203|ripencc|UA|hosting|False|0|0|0.00|1.00
197204|ripencc|RU|isp|False|0|0|0.00|1.00
197205|ripencc|FR|hosting|False|0|0|0.00|1.00
197206|ripencc|GI|isp|False|0|0|0.00|1.00
197207|ripencc|IR|isp|True|11|3|1.00|0.33
197208|ripencc|DE|hosting|False|0|0|0.00|1.00
197209|ripencc|SI|business|False|0|0|0.00|1.00
197211|ripencc|IT|isp|True|2|2|1.00|0.50
197212|ripencc|NO|isp|False|0|0|0.00|1.00
197214|ripencc|BG|business|True|4|1|0.31|1.00
197215|ripencc|PL|business|False|0|0|0.00|1.00
197216|ripencc|BG|none|True|4|2|0.25|1.00
197218|ripencc|CZ|isp|True|1|2|0.00|1.00
197219|ripencc|NL|hosting|False|0|0|0.00|1.00
197220|ripencc|PL|business|False|0|0|0.00|1.00
197221|ripencc|UA|isp|False|0|0|0.00|1.00
197222|ripencc|UA|business|False|0|0|0.00|1.00
197223|ripencc|AZ|none|False|0|0|0.00|1.00
197224|ripencc|PL|business|False|0|0|0.00|1.00
197225|ripencc|LT|hosting|False|0|0|0.00|1.00
197226|ripencc|PL|hosting|False|0|0|0.00|1.00
197227|ripencc|PL|isp|True|3|1|0.60|0.80
197228|ripencc|UA|business|False|0|0|0.00|1.00
197229|ripencc|GE|hosting|False|0|0|0.00|1.00
197230|ripencc|FR|business|False|0|0|0.00|1.00
197231|ripencc|PL|business|False|0|0|0.00|1.00
197232|ripencc|BG|business|False|0|0|0.00|1.00
197233|ripencc|PL|isp|False|0|0|0.00|1.00
197235|ripencc|RU|isp|False|0|0|0.00|1.00
197236|ripencc|BG|business|False|0|0|0.00|1.00
197238|ripencc|PL|business|False|0|0|0.00|1.00
197240|ripencc|ES|hosting|False|0|0|0.00|1.00
197241|ripencc|UA|business|False|0|0|0.00|1.00
197242|ripencc|DE|none|False|0|0|0.00|1.00
197243|ripencc|AT|none|False|0|0|0.00|1.00
197244|ripencc|PS|none|False|0|0|0.00|1.00
197245|ripencc|BG|none|False|0|0|0.00|1.00
197247|ripencc|SA|isp|False|0|0|0.00|1.00
197248|ripencc|HU|hosting|True|13|2|0.99|0.67
197249|ripencc|LB|none|False|0|0|0.00|1.00
197250|ripencc|PL|government|False|0|0|0.00|1.00
197251|ripencc|UA|isp|False|0|0|0.00|1.00
197252|ripencc|DE|hosting|False|0|0|0.00|1.00
197253|ripencc|UA|none|False|0|0|0.00|1.00
197254|ripencc|UA|isp|False|0|0|0.00|1.00
197255|ripencc|UA|isp|False|0|0|0.00|1.00
197256|ripencc|RU|none|False|0|0|0.00|1.00
197257|ripencc|RU|business|False|0|0|0.00|1.00
197258|ripencc|RU|business|False|0|0|0.00|1.00
197260|ripencc|RU|none|False|0|0|0.00|1.00
197261|ripencc|RU|none|False|0|0|0.00|1.00
197262|ripencc|PL|isp|True|3|3|0.00|1.00
197263|ripencc|UA|isp|False|0|0|0.00|1.00
197264|ripencc|LU|none|False|0|0|0.00|1.00
197265|ripencc|PL|business|False|0|0|0.00|1.00
197266|ripencc|SI|business|False|0|0|0.00|1.00
197267|ripencc|ES|isp|False|0|0|0.00|1.00
197269|ripencc|DE|hosting|True|1|1|0.33|1.00
197270|ripencc|PL|business|False|0|0|0.00|1.00
197271|ripencc|LV|none|False|0|0|0.00|1.00
197273|ripencc|RU|business|False|0|0|0.00|1.00
197274|ripencc|PL|business|False|0|0|0.00|1.00
197275|ripencc|RU|isp|True|1|1|0.00|1.00
197276|ripencc|RU|business|False|0|0|0.00|1.00
197277|ripencc|CZ|education|False|0|0|0.00|1.00
197278|ripencc|UA|isp|False|0|0|0.00|1.00
197280|ripencc|RU|none|False|0|0|0.00|1.00
197282|ripencc|GB|business|False|0|0|0.00|1.00
197284|ripencc|SK|none|False|0|0|0.00|1.00
197285|ripencc|PL|hosting|False|0|0|0.00|1.00
197286|ripencc|CZ|none|False|0|0|0.00|1.00
197287|ripencc|UA|education|False|0|0|0.00|1.00
197288|ripencc|DK|none|False|0|0|0.00|1.00
197289|ripencc|EU|business|False|0|0|0.00|1.00
197290|ripencc|IT|business|False|0|0|0.00|1.00
197291|ripencc|DK|none|False|0|0|0.00|1.00
197292|ripencc|RU|none|False|0|0|0.00|1.00
197293|ripencc|IT|isp|True|18|2|1.00|0.50
197294|ripencc|PL|isp|False|0|0|0.00|1.00
197295|ripencc|PL|isp|False|0|0|0.00|1.00
197296|ripencc|CZ|isp|False|0|0|0.00|1.00
197298|ripencc|RU|isp|True|24|2|0.00|1.00
197300|ripencc|PL|isp|False|0|0|0.00|1.00
197301|ripencc|DK|isp|False|0|0|0.00|1.00
197302|ripencc|NL|business|False|0|0|0.00|1.00
197303|ripencc|RU|hosting|False|0|0|0.00|1.00
197304|ripencc|BG|isp|False|0|0|0.00|1.00
197305|ripencc|IQ|hosting|False|0|0|0.00|1.00
197306|ripencc|RU|hosting|False|0|0|0.00|1.00
197307|ripencc|CZ|isp|False|0|0|0.00|1.00
197308|ripencc|SE|hosting|True|10|3|1.00|0.67
197309|ripencc|RU|hosting|False|0|0|0.00|1.00
197310|ripencc|PL|business|False|0|0|0.00|1.00
197311|ripencc|RU|isp|True|6|2|0.75|0.67
197312|ripencc|CH|business|True|1|1|0.11|1.00
197313|ripencc|RU|none|False|0|0|0.00|1.00
197314|ripencc|UA|none|False|0|0|0.00|1.00
197315|ripencc|RU|business|False|0|0|0.00|1.00
197317|ripencc|DK|business|False|0|0|0.00|1.00
197318|ripencc|PL|isp|False|0|0|0.00|1.00
197319|ripencc|IT|none|False|0|0|0.00|1.00
197320|ripencc|GB|business|False|0|0|0.00|1.00
197321|ripencc|PL|business|False|0|0|0.00|1.00
197322|ripencc|DE|none|False|0|0|0.00|1.00
197323|ripencc|SE|business|False|0|0|0.00|1.00
197324|ripencc|RS|none|False|0|0|0.00|1.00
197327|ripencc|UA|business|False|0|0|0.00|1.00
197328|ripencc|TR|hosting|False|0|0|0.00|1.00
197331|ripencc|RU|hosting|False|0|0|0.00|1.00
197332|ripencc|SE|hosting|False|0|0|0.00|1.00
197334|ripencc|DE|hosting|False|0|0|0.00|1.00
197335|ripencc|UA|isp|False|0|0|0.00|1.00
197336|ripencc|PL|isp|False|0|0|0.00|1.00
197337|ripencc|FR|business|False|0|0|0.00|1.00
197338|ripencc|GB|none|False|0|0|0.00|1.00
197339|ripencc|SE|none|False|0|0|0.00|1.00
197340|ripencc|RU|business|False|0|0|0.00|1.00
197342|ripencc|GB|hosting|False|0|0|0.00|1.00
197343|ripencc|IR|education|True|33|2|1.00|0.50
197344|ripencc|EU|none|False|0|0|0.00|1.00
197345|ripencc|PL|isp|False|0|0|0.00|1.00
197346|ripencc|DE|none|False|0|0|0.00|1.00
197347|ripencc|DE|business|False|0|0|0.00|1.00
197348|ripencc|UA|none|False|0|0|0.00|1.00
197349|ripencc|RU|isp|False|0|0|0.00|1.00
197350|ripencc|PS|isp|True|29|2|0.19|1.00
197351|ripencc|RU|none|False|0|0|0.00|1.00
197352|ripencc|IT|hosting|False|0|0|0.00|1.00
197353|ripencc|CZ|business|False|0|0|0.00|1.00
197356|ripencc|PL|none|False|0|0|0.00|1.00
197358|ripencc|UA|none|False|0|0|0.00|1.00
197360|ripencc|RU|none|False|0|0|0.00|1.00
197361|ripencc|UA|none|False|0|0|0.00|1.00
197363|ripencc|PL|none|False|0|0|0.00|1.00
197364|ripencc|UA|isp|False|0|0|0.00|1.00
197365|ripencc|DE|business|False|0|0|0.00|1.00
197366|ripencc|RU|business|False|0|0|0.00|1.00
197368|ripencc|PL|business|False|0|0|0.00|1.00
197369|ripencc|FR|hosting|False|0|0|0.00|1.00
197370|ripencc|GB|government|True|1|1|0.50|1.00
197371|ripencc|UA|none|False|0|0|0.00|1.00
197372|ripencc|NL|none|False|0|0|0.00|1.00
197373|ripencc|UA|business|True|2|4|1.00|0.50
197374|ripencc|CY|none|False|0|0|0.00|1.00
197375|ripencc|PL|isp|False|0|0|0.00|1.00
197376|ripencc|CZ|none|False|0|0|0.00|1.00
197377|ripencc|PL|none|False|0|0|0.00|1.00
197379|ripencc|RU|business|False|0|0|0.00|1.00
197380|ripencc|CH|hosting|False|0|0|0.00|1.00
197381|ripencc|AE|none|False|0|0|0.00|1.00
197382|ripencc|PL|business|False|0|0|0.00|1.00
197383|ripencc|FR|business|False|0|0|0.00|1.00
197384|ripencc|FR|none|False|0|0|0.00|1.00
197386|ripencc|TR|hosting|False|0|0|0.00|1.00
197387|ripencc|GI|business|False|0|0|0.00|1.00
197388|ripencc|UA|government|False|0|0|0.00|1.00
197390|ripencc|RU|isp|False|0|0|0.00|1.00
197391|ripencc|SI|business|False|0|0|0.00|1.00
197392|ripencc|RU|isp|True|2|2|1.00|0.50
197393|ripencc|CZ|isp|False|0|0|0.00|1.00
197394|ripencc|RU|isp|False|0|0|0.00|1.00
197395|ripencc|NL|hosting|False|0|0|0.00|1.00
197396|ripencc|PL|business|False|0|0|0.00|1.00
197399|ripencc|PL|business|False|0|0|0.00|1.00
197400|ripencc|PL|isp|False|0|0|0.00|1.00
197401|ripencc|RU|none|False|0|0|0.00|1.00
197402|ripencc|RU|none|False|0|0|0.00|1.00
197403|ripencc|IS|business|False|0|0|0.00|1.00
197405|ripencc|PL|isp|True|3|4|0.00|1.00
197406|ripencc|RU|isp|False|0|0|0.00|1.00
197407|ripencc|GB|business|False|0|0|0.00|1.00
197409|ripencc|GB|business|False|0|0|0.00|1.00
197410|ripencc|PL|business|False|0|0|0.00|1.00
197414|ripencc|DE|hosting|False|0|0|0.00|1.00
197415|ripencc|LU|isp|True|2|2|1.00|0.50
197416|ripencc|SI|business|False|0|0|0.00|1.00
197417|ripencc|LV|none|False|0|0|0.00|1.00
197418|ripencc|PL|isp|False|0|0|0.00|1.00
197419|ripencc|GB|none|False|0|0|0.00|1.00
197422|ripencc|FR|isp|True|2|1|0.80|0.67
197424|ripencc|UA|none|False|0|0|0.00|1.00
197426|ripencc|PT|none|True|17|28|1.00|0.07
197429|ripencc|BE|business|False|0|0|0.00|1.00
197430|ripencc|SE|none|False|0|0|0.00|1.00
197431|ripencc|PL|hosting|False|0|0|0.00|1.00
197433|ripencc|UA|business|True|6|2|1.00|0.50
197434|ripencc|UA|business|False|0|0|0.00|1.00
197436|ripencc|SE|hosting|False|0|0|0.00|1.00
197437|ripencc|PL|isp|False|0|0|0.00|1.00
197439|ripencc|CH|hosting|False|0|0|0.00|1.00
197440|ripencc|IT|education|False|0|0|0.00|1.00
197441|ripencc|SI|business|False|0|0|0.00|1.00
197442|ripencc|CZ|isp|False|0|0|0.00|1.00
197443|ripencc|RU|none|False|0|0|0.00|1.00
197444|ripencc|CZ|isp|False|0|0|0.00|1.00
197446|ripencc|LV|business|False|0|0|0.00|1.00
197447|ripencc|PL|isp|True|1|1|0.89|0.75
197448|ripencc|PL|business|False|0|0|0.00|1.00
197449|ripencc|RU|hosting|False|0|0|0.00|1.00
197451|ripencc|CZ|education|True|4|3|0.97|0.33
197453|ripencc|RU|hosting|False|0|0|0.00|1.00
197454|ripencc|UA|business|False|0|0|0.00|1.00
197455|ripencc|FR|business|False|0|0|0.00|1.00
197458|ripencc|AT|business|True|1|1|0.50|1.00
197459|ripencc|PL|business|False|0|0|0.00|1.00
197460|ripencc|RU|isp|False|0|0|0.00|1.00
197461|ripencc|RU|none|False|0|0|0.00|1.00
197462|ripencc|FR|none|False|0|0|0.00|1.00
197463|ripencc|GB|none|False|0|0|0.00|1.00
197464|ripencc|RU|business|False|0|0|0.00|1.00
197465|ripencc|FR|isp|False|0|0|0.00|1.00
197467|ripencc|RU|education|True|1|2|0.50|1.00
197470|ripencc|SI|isp|False|0|0|0.00|1.00
197471|ripencc|DE|none|True|6|3|1.00|0.33
197472|ripencc|PL|business|False|0|0|0.00|1.00
197473|ripencc|DE|business|False|0|0|0.00|1.00
197474|ripencc|PL|isp|True|1|1|0.33|1.00
197475|ripencc|NO|business|False|0|0|0.00|1.00
197477|ripencc|UA|hosting|False|0|0|0.00|1.00
197478|ripencc|ES|business|False|0|0|0.00|1.00
197479|ripencc|PL|isp|False|0|0|0.00|1.00
197480|ripencc|PL|isp|False|0|0|0.00|1.00
197481|ripencc|UA|isp|False|0|0|0.00|1.00
197482|ripencc|RU|hosting|True|4|6|1.00|0.67
197483|ripencc|BE|business|False|0|0|0.00|1.00
197484|ripencc|BG|business|True|4|2|1.00|0.50
197485|ripencc|FR|isp|False|0|0|0.00|1.00
197488|ripencc|UA|business|False|0|0|0.00|1.00
197489|ripencc|RU|business|False|0|0|0.00|1.00
197490|ripencc|UA|business|False|0|0|0.00|1.00
197491|ripencc|DE|hosting|True|9|1|0.72|0.50
197492|ripencc|FR|isp|False|0|0|0.00|1.00
197493|ripencc|RU|none|False|0|0|0.00|1.00
197494|ripencc|PL|business|False|0|0|0.00|1.00
197495|ripencc|DK|hosting|True|3|4|1.00|0.50
197496|ripencc|PL|business|False|0|0|0.00|1.00
197497|ripencc|AM|business|False|0|0|0.00|1.00
197498|ripencc|RU|hosting|True|79|2|0.85|0.50
197499|ripencc|RU|isp|False|0|0|0.00|1.00
197500|ripencc|FR|business|False|0|0|0.00|1.00
197501|ripencc|RU|isp|False|0|0|0.00|1.00
197502|ripencc|PL|isp|False|0|0|0.00|1.00
197503|ripencc|PL|isp|False|0|0|0.00|1.00
197505|ripencc|FR|business|True|1|1|0.00|1.00
197506|ripencc|IT|isp|False|0|0|0.00|1.00
197507|ripencc|PL|business|False|0|0|0.00|1.00
197508|ripencc|OM|hosting|True|7|3|0.50|1.00
197509|ripencc|DE|business|False|0|0|0.00|1.00
197511|ripencc|SI|hosting|False|0|0|0.00|1.00
197512|ripencc|UA|business|False|0|0|0.00|1.00
197513|ripencc|PL|hosting|False|0|0|0.00|1.00
197515|ripencc|RU|business|False|0|0|0.00|1.00
197516|ripencc|BG|none|False|0|0|0.00|1.00
197517|ripencc|EE|business|False|0|0|0.00|1.00
197518|ripencc|ES|hosting|False|0|0|0.00|1.00
197519|ripencc|NO|business|False|0|0|0.00|1.00
197520|ripencc|GB|isp|False|0|0|0.00|1.00
197521|ripencc|HR|business|False|0|0|0.00|1.00
197522|ripencc|UA|isp|True|16|1|0.94|0.50
197523|ripencc|HU|business|False|0|0|0.00|1.00
197524|ripencc|DE|isp|True|3|1|0.07|1.00
197525|ripencc|CH|hosting|False|0|0|0.00|1.00
197526|ripencc|RU|education|False|0|0|0.00|1.00
197527|ripencc|PL|business|False|0|0|0.00|1.00
197529|ripencc|GB|none|True|3|3|0.88|0.67
197530|ripencc|PL|none|False|0|0|0.00|1.00
197531|ripencc|UA|business|False|0|0|0.00|1.00
197532|ripencc|FR|business|False|0|0|0.00|1.00
197534|ripencc|GR|business|False|0|0|0.00|1.00
197535|ripencc|RU|isp|False|0|0|0.00|1.00
197536|ripencc|SI|business|False|0|0|0.00|1.00
197538|ripencc|IL|business|False|0|0|0.00|1.00
197540|ripencc|DE|hosting|False|0|0|0.00|1.00
197541|ripencc|SE|none|True|5|24|0.75|0.18
197543|ripencc|PL|business|False|0|0|0.00|1.00
197544|ripencc|PL|hosting|False|0|0|0.00|1.00
197545|ripencc|SI|none|False|0|0|0.00|1.00
197547|ripencc|UA|isp|False|0|0|0.00|1.00
197548|ripencc|FR|business|False|0|0|0.00|1.00
197549|ripencc|DE|hosting|True|10|1|0.32|1.00
197550|ripencc|CZ|isp|False|0|0|0.00|1.00
197551|ripencc|FR|hosting|False|0|0|0.00|1.00
197552|ripencc|PL|education|False|0|0|0.00|1.00
197553|ripencc|RU|government|False|0|0|0.00|1.00
197554|ripencc|UA|isp|False|0|0|0.00|1.00
197556|ripencc|KZ|isp|True|1|1|0.00|1.00
197557|ripencc|SE|business|False|0|0|0.00|1.00
197558|ripencc|DE|isp|False|0|0|0.00|1.00
197559|ripencc|RU|business|False|0|0|0.00|1.00
197560|ripencc|SE|hosting|False|0|0|0.00|1.00
197561|ripencc|UA|hosting|False|0|0|0.00|1.00
197562|ripencc|FR|hosting|False|0|0|0.00|1.00
197563|ripencc|RU|hosting|False|0|0|0.00|1.00
197565|ripencc|CZ|business|False|0|0|0.00|1.00
197566|ripencc|CZ|business|False|0|0|0.00|1.00
197568|ripencc|GB|business|False|0|0|0.00|1.00
197570|ripencc|PL|none|False|0|0|0.00|1.00
197571|ripencc|UA|business|False|0|0|0.00|1.00
197572|ripencc|PL|isp|False|0|0|0.00|1.00
197573|ripencc|FR|business|False|0|0|0.00|1.00
197574|ripencc|RU|none|False|0|0|0.00|1.00
197575|ripencc|CZ|none|False|0|0|0.00|1.00
197576|ripencc|UA|none|False|0|0|0.00|1.00
197577|ripencc|RU|isp|False|0|0|0.00|1.00
197578|ripencc|UA|business|False|0|0|0.00|1.00
197579|ripencc|SI|business|False|0|0|0.00|1.00
197580|ripencc|GR|hosting|True|2|1|0.00|1.00
197581|ripencc|SE|isp|False|0|0|0.00|1.00
197582|ripencc|UA|business|False|0|0|0.00|1.00
197583|ripencc|TR|none|False|0|0|0.00|1.00
197584|ripencc|CH|none|False|0|0|0.00|1.00
197585|ripencc|RU|none|False|0|0|0.00|1.00
197586|ripencc|PL|business|False|0|0|0.00|1.00
197588|ripencc|PL|none|True|3|4|0.69|0.75
197589|ripencc|IT|isp|False|0|0|0.00|1.00
197590|ripencc|PL|none|False|0|0|0.00|1.00
197591|ripencc|GB|business|False|0|0|0.00|1.00
197592|ripencc|PL|isp|True|1|1|0.67|0.50
197593|ripencc|DE|none|False|0|0|0.00|1.00
197594|ripencc|GB|hosting|False|0|0|0.00|1.00
197595|ripencc|SE|none|True|2|1|0.08|1.00
197597|ripencc|TR|business|False|0|0|0.00|1.00
197599|ripencc|PL|business|False|0|0|0.00|1.00
197600|ripencc|PL|business|False|0|0|0.00|1.00
197602|ripencc|UA|isp|False|0|0|0.00|1.00
197603|ripencc|SE|business|False|0|0|0.00|1.00
197604|ripencc|BG|hosting|False|0|0|0.00|1.00
197605|ripencc|PL|isp|False|0|0|0.00|1.00
197606|ripencc|RU|none|False|0|0|0.00|1.00
197607|ripencc|RU|none|False|0|0|0.00|1.00
197608|ripencc|PL|business|False|0|0|0.00|1.00
197610|ripencc|UA|business|True|1|2|0.50|1.00
197612|ripencc|US|none|False|0|0|0.00|1.00
197613|ripencc|US|none|False|0|0|0.00|1.00
197614|ripencc|PL|none|False|0|0|0.00|1.00
197615|ripencc|PL|isp|False|0|0|0.00|1.00
197616|ripencc|LV|isp|False|0|0|0.00|1.00
197617|ripencc|SE|business|False|0|0|0.00|1.00
197618|ripencc|FR|isp|False|0|0|0.00|1.00
197619|ripencc|ES|none|False|0|0|0.00|1.00
197620|ripencc|PL|isp|False|0|0|0.00|1.00
197621|ripencc|PL|business|False|0|0|0.00|1.00
197622|ripencc|RU|none|False|0|0|0.00|1.00
197623|ripencc|SE|isp|True|2|1|0.20|1.00
197624|ripencc|RU|none|True|6|2|0.00|1.00
197625|ripencc|RU|business|False|0|0|0.00|1.00
197626|ripencc|CY|business|False|0|0|0.00|1.00
197627|ripencc|RU|business|False|0|0|0.00|1.00
197628|ripencc|UA|isp|False|0|0|0.00|1.00
197632|ripencc|RU|isp|False|0|0|0.00|1.00
197633|ripencc|TR|none|True|61|3|1.00|0.33
197635|ripencc|SI|business|False|0|0|0.00|1.00
197636|ripencc|AT|hosting|False|0|0|0.00|1.00
197637|ripencc|DE|isp|False|0|0|0.00|1.00
197638|ripencc|FR|business|False|0|0|0.00|1.00
197639|ripencc|DE|business|False|0|0|0.00|1.00
197640|ripencc|US|none|False|0|0|0.00|1.00
197642|ripencc|SK|business|False|0|0|0.00|1.00
197643|ripencc|UA|isp|False|0|0|0.00|1.00
197644|ripencc|RU|business|False|0|0|0.00|1.00
197645|ripencc|PL|isp|False|0|0|0.00|1.00
197648|ripencc|CY|hosting|True|1|1|0.50|1.00
197650|ripencc|IT|isp|False|0|0|0.00|1.00
197651|ripencc|GB|business|False|0|0|0.00|1.00
197652|ripencc|HR|none|False|0|0|0.00|1.00
197653|ripencc|FR|isp|True|4|6|1.00|0.80
197654|ripencc|TR|hosting|False|0|0|0.00|1.00
197655|ripencc|SI|business|False|0|0|0.00|1.00
197656|ripencc|PL|business|False|0|0|0.00|1.00
197659|ripencc|DE|business|False|0|0|0.00|1.00
197660|ripencc|DK|hosting|False|0|0|0.00|1.00
197661|ripencc|DK|isp|False|0|0|0.00|1.00
197663|ripencc|SI|isp|True|6|2|1.00|0.50
197664|ripencc|IT|none|False|0|0|0.00|1.00
197666|ripencc|GB|none|False|0|0|0.00|1.00
197667|ripencc|PL|isp|False|0|0|0.00|1.00
197668|ripencc|RU|government|False|0|0|0.00|1.00
